"Status","Life.expectancy","Total.expenditure","Population.And.Infant.Mortality","Chronic.Dieseases","Thinness","Personal.Factors","Economic.Factors","Adult.Factors"
1,74.1,7.93,-0.0929283670291789,0.397611851568514,-0.568121891782793,0.77179855098914,-0.379041708229159,-0.0844027659988747
1,73.9,7.11,-0.0838829433462928,0.393728753208843,-0.576844373768722,0.679962509684956,-0.157126354072347,-0.09716605735567
1,73.7,6.88,-0.09134169975669,0.404372771614466,-0.55011330360805,0.638797498371312,-0.125768320613367,-0.0899578031268235
1,73.4,7.24,-0.0947910006081708,0.361643178850521,-0.581953581785575,0.582187781990561,-0.178851496380655,-0.0769066877983201
1,73.2,6.78,-0.0988634826957237,0.37296947857668,-0.565998292344334,0.554699737651661,-0.19944354589799,-0.0699265010666178
1,72.9,6.61,-0.100439722083754,0.448990031430134,-0.541310714244984,0.563084441907913,-0.3599567939008,-0.087615950930121
1,72.6,6.41,-0.10012543937595,0.438446171094148,-0.562343255020463,0.450779284175352,-0.232020401706024,-0.0492472740876372
1,72.2,6.67,-0.100295372496904,0.46956114462787,-0.564757172483539,0.450558187964544,-0.303957901632837,-0.0330666801074181
1,72.1,7.8,-0.0911497011713003,0.526948276240588,-0.564865246727896,0.454973518137537,-0.342712291415418,-0.035330198508583
1,72.2,7.9,-0.0959378892658996,0.44707018571463,-0.582511727692382,0.431688126580539,-0.371004917963115,0.00273692698832253
1,72,7.43,-0.093342477528497,0.549454527783086,-0.599801070722547,0.327295611108238,-0.562153133470494,-0.0193323289886578
1,71.8,7.41,-0.110614690902141,0.398316538967061,-0.584061775768224,0.334295830951898,-0.560889997082634,-0.0540928958991329
1,71.6,7.23,-0.10861261891756,0.423725702981649,-0.557370110817496,0.317227687430051,-0.511068642377883,-0.0754358829034266
1,71.1,6.7,-0.11011541092343,0.399957327353398,-0.562212251531135,0.327605742952766,-0.561867912043493,-0.0175013024670947
2,59.9,5.17,-0.0445216359817655,0.68263788690538,0.312446057692252,-1.39323264855718,-0.0780960117773796,0.522051287598415
2,59.3,4.96,-0.0450766629058806,0.677007891947871,0.371864071475304,-1.39198792491535,-0.0907598842048729,0.446587733240926
2,59,5.91,-0.0615791475709855,0.537013979656617,0.382369384165637,-1.38545978128336,-0.0316548893056585,0.556377725721104
2,58.6,5.33,-0.134489047315621,-0.714962278723543,0.378050615182628,-1.33501045563089,-0.0129612881916054,0.417036368574198
2,58.1,5.17,-0.136932685686024,-0.53860668682654,0.403768639966616,-1.49456856312075,0.0226465108330587,0.468738199103659
2,57.5,7.17,-0.138266684513657,-0.504769771675132,0.393404064908778,-1.5735241719125,0.0413621487700914,0.550785028291172
2,56.9,7.41,-0.0730835220754976,0.839487175343232,0.480612227974418,-1.84905843249923,0.0636999584465058,0.631206530467652
2,56.1,6.77,-0.0841781800580358,0.92049264300587,0.517859948978564,-2.0005032391038,0.108586857041534,0.66900083456039
2,55.3,6.63,-0.107552502155733,0.787362321869091,0.543844866379725,-2.0880786141031,0.12365690883481,0.675625741500213
2,54.3,6.58,-0.0320167845572386,0.429727904739247,-0.321931516816544,-2.17404441718518,0.0558097914947638,0.636927979784921
2,53.3,6.87,0.00259098646463929,0.502733999626089,-0.448050211000345,-2.57966588498623,0.0878705954477267,0.883267631413109
2,52.4,6.45,0.265689600261635,0.245419389318401,-1.90931215431405,-3.06816193847495,0.0567843243315649,0.915383969191189
2,51.6,5.61,0.248931974899954,0.251445967977268,-1.85527925106857,-3.09046474806468,0.0671456487664723,0.961884826389974
2,51,5.26,0.085443622711471,-0.153184467275184,-0.87809130512497,-2.89598468271297,0.128502642991647,0.951063955542254
2,56,4.85,0.0349139602024498,-0.52382481414052,-0.831482775436504,-2.83252663695701,0.147880567961911,0.953589858141694
2,51,5.6,-0.205686679504986,0.196814874809767,0.703365099769195,-2.60582373489918,0.268173208654631,1.14238644026471
2,59.6,4.98,-0.101248412456824,0.745416289510676,0.389026431628254,-0.61547539242856,-0.243366341302042,0.665963712798688
2,59.1,7.54,-0.0884686235778855,0.822294061727445,0.379128202136303,-0.606312816562704,-0.224581020161559,0.760080161682369
2,58.6,8.3,-0.0882998567258883,0.910857221423935,0.342985995831549,-0.608515820953565,-0.21177485185666,1.04297459522089
2,58,8.21,-0.0927493365284472,0.90916371320348,0.37514768248901,-0.681904670284779,-0.204100845914824,0.896700531588011
2,57.4,8.58,-0.10073965330672,0.918648161988211,0.364619537785705,-0.786187412787698,-0.199562338199012,0.949393599203561
2,56.8,8.82,-0.0976177385122017,0.946025562826299,0.324650245201196,-0.953818046906139,-0.146466640464813,1.08900152878449
2,56.2,6.96,-0.114432629263513,0.911349205522917,0.33428975603886,-1.17916014607578,-0.119513310655462,1.00359911094942
2,55.3,7.86,-0.136291608864443,0.753277807929265,0.283055453790258,-1.31418691013667,-0.0744728474108495,1.10003436113976
2,54.8,1.3,-0.123267415945343,1.13301337572343,0.354436313852193,-1.70596369976614,-0.0142154565681124,1.00803520501038
2,54.1,11.49,-0.136369348965031,0.851724365305357,0.158192790828168,-1.80807759975404,0.0193065326700455,1.25812752371675
2,53.4,9.84,-0.168527428789221,0.545659608359587,0.166491577479146,-1.80735711963621,0.0273125383956722,1.27878689600873
2,52.6,7.1,-0.194203904182815,0.36889997886763,0.198111879435978,-1.92148097087,0.0649990034361055,1.25963882977759
2,51.9,5.25,-0.215104941386449,0.307662861084484,0.217274392026638,-2.05993530427114,0.0974838400073445,1.24940104375317
2,51.5,5.15,-0.22792692444478,0.297541239844431,0.246491087291727,-2.13583583837367,0.117383787915919,1.25247811566526
2,51.3,4.96,-0.220779515375994,0.265015663976101,0.275929443342798,-2.09963957984378,0.115702387227868,1.25132936285908
2,58,4.98,-0.195815072764654,0.713638017877576,0.306791086918727,-2.19806358555364,0.133201550214673,1.34224267375902
2,53.3,5.72,0.188398395116472,0.107295157836687,-0.302185997875703,-0.85194900713668,-0.206611807626416,0.995200625986312
2,52.8,5.72,0.163243714601931,-0.264576381402519,-0.304701750945125,-0.725173667913539,-0.18255267700293,1.16664782278752
2,52.3,5.81,0.168986981274322,-0.23209238599738,-0.311103990241343,-0.959367659284138,-0.166748966869599,1.04269401952433
2,52,6.14,0.209320083076118,-0.102086319803664,0.0855943290960092,0.674037829795992,-0.424898001425328,1.2674480364539
2,51.7,6.42,0.120583802942745,-1.2241431391142,-0.129079157075481,-0.0137662680617371,-0.276468974839533,1.1514894722161
2,51.5,6.32,0.210945322115863,0.102641203353765,0.0325161778354845,0.082187251758085,-0.320320728315809,1.30722910905737
2,51,6.41,0.171437683110969,0.105563616348404,-0.271957898019465,-1.40704808154037,-0.0762560399917647,1.26684435557275
2,54,6.21,0.132869164802709,-0.88702411063676,0.311089200807803,1.2534995830428,-0.473508049230527,1.42162060474408
2,49.9,6.35,0.16011008262611,-0.328240262640145,0.0605877713151174,0.0211514243083946,-0.283174789253705,1.52227498314783
2,49.4,5.87,0.165198805910429,-0.353156261541569,0.238522059416761,0.609668971952623,-0.357503927840079,1.63000404027315
2,48.7,5.39,0.171225199436468,-0.322250158459236,0.443871460491021,1.26123752635349,-0.438245514422639,1.72441374585523
2,48.2,5.24,0.120712034883361,-0.568034686313367,0.0102980911624579,-0.690472094386339,-0.127007252168519,1.60575688379085
2,48,4.65,0.0669176355488966,-0.937086237428497,0.0535570877468679,-0.699522875403252,-0.111566307029066,1.52917492090675
2,47.7,4.47,0.067403656061788,-0.797785724071473,0.127931400307858,-0.691911364010021,-0.0702033810200725,1.54889751121079
2,47.8,4.85,0.128598070992165,-0.750940368656946,0.475269362466743,0.777559083393988,-0.339742474127229,1.7318647904233
2,47.9,6,0.116896043429358,-0.908267289802276,0.344971191381046,0.0781148429443649,-0.18136369586434,1.66560357995266
2,73.3,4.61,-0.309716689151638,0.418745708717967,0.72883376425829,0.235148563962444,-0.367864819644903,-0.448670087143645
2,73,4.76,-0.289996450423913,0.539797394470045,0.754316518092062,0.158812444596485,-0.201483880125978,-0.357045342784872
2,72.8,4.29,-0.320324670996159,0.408028423456075,0.810299590331783,0.252597626851178,-0.237451027473647,-0.379193138765881
2,72.7,4.61,-0.323049032573136,0.489587308481537,0.818164786025927,0.168418351958881,-0.412323134623178,-0.379326361804587
2,72.6,4.6,-0.294051591866995,0.498947828639837,0.797369771523487,0.256333585049477,-0.418283675304228,-0.228661769772113
2,72.5,4.83,-0.283483803487343,0.824101879149658,0.834211394306575,0.0409938759178093,-0.201707535673164,-0.19173202850458
2,72.4,4.24,-0.296783311304925,0.836572830209144,0.881116581271922,-0.0611445751247634,-0.158154160204705,-0.215239021723125
2,72.4,3.96,-0.308494231548135,0.846837904272129,0.930185003293322,-0.128055767964672,-0.129103639557439,-0.233797533121857
2,72.3,4.3,-0.313980634772771,0.807644081511767,0.949382176954482,-0.16106072845217,-0.132981310917558,-0.175701060368459
2,72.1,5.11,-0.334559636999826,0.722564915568791,0.997751870091668,-0.103319381987068,-0.327095430185298,-0.180408574827322
2,71.8,4.86,-0.354600637975738,0.674316352047778,1.00767787215573,-0.283895050391747,-0.29372197960434,-0.177934232552519
2,71.4,5.6,-0.367617803627084,0.575052798961107,1.05644405073492,-0.301868176345704,-0.157663768182461,-0.212585429518907
2,71.1,5,-0.376719344962469,0.549047289973838,1.11204142401307,-0.231121922670935,-0.174943011981147,-0.122005450028167
2,77,5.17,-0.391028939496506,0.504654446127571,1.17169922955218,-0.211536696441018,-0.200461823367154,-0.118683385822445
2,73,5.19,-0.399899344691819,0.576312936954993,1.20529852836039,-0.303277570317489,-0.182174197326299,-0.094004416904425
2,69.9,4.81,-0.403718959795725,0.649977909486059,1.29909416620979,-0.196197431014827,-0.205435531415975,-0.097124206734046
2,68.7,5.95,-0.421502065096796,0.378554575357014,1.71743470029782,-0.17607398226376,-0.195757865094564,-0.0962873149521453
2,68.3,5.68,-0.393296518363687,0.342330428181994,1.63525172715307,-0.204808421547333,-0.225154655430051,-0.0896881740406921
2,67.8,5.93,-0.433765435188113,-0.207424173193755,1.59667278259977,-0.129834214947762,-0.228223000342571,-0.0996602449977778
2,67.4,6.24,-0.398606249220485,0.214148822875326,1.60772317420576,-0.224117384786461,-0.220769940376994,-0.0422060059056244
2,67,5.64,-0.377510956808232,0.354732501903063,1.60918716534509,-0.272457568576893,-0.169886163442281,0.0170169364164481
2,66.6,5.95,-0.357990918604437,0.429214904096242,1.60613426939427,-0.323602388352234,-0.165654688821383,0.029486835215347
2,66.1,6.36,-0.32715698922237,0.762102034254699,1.62540164770798,-0.417528293616323,-0.155577679808066,0.086097558761669
2,65.6,5.55,-0.329716915904903,0.581808571074445,1.63339265586325,-0.395676428445697,-0.151335380496815,0.0785548696115781
2,65,5.9,-0.385394552106908,0.0440653561178729,1.62756329349505,-0.316900853740024,-0.152437556191653,0.0472009084955327
2,64.1,5.915,-0.36692194873237,0.198104116361501,1.61973957520055,-0.405288954221005,-0.139231282870556,0.160331377569905
2,62.9,5.84,-0.368343073038257,0.0859201629793561,1.60488430146282,-0.402518054308557,-0.127817630936293,0.25063342626759
2,61.5,6.43,-0.359005220215402,0.288669218963794,1.59051114731365,-0.514833296570913,-0.134805162562523,0.377671333771219
2,63,6.74,-0.386455485005657,-0.499784506134171,1.52514458308483,-0.46068440244551,-0.107620174821901,0.364706849851073
2,59.3,5.95,-0.437789761804148,-1.27432711400766,1.46761244048174,-0.612720674287862,-0.0736936818885487,0.247239703226185
2,58.5,5.7,-0.319975567900058,-0.145003986765264,1.57982899025867,-0.304200595272605,-0.135695529652887,0.532291191401002
2,57.7,5.87,-0.365885075674046,-1.03938729464408,1.58041688478962,-0.0576610910393633,-0.188585971696382,0.396205945275598
2,57.3,4.1,0.0872923914580201,0.102198750614368,-0.167420324859029,-0.395259478109319,-0.242408472975244,1.02354203690501
2,56.7,4.1,0.108421972124398,0.293843250359783,-0.132822997329588,-0.458284369172212,-0.204870513585081,1.08559093721546
2,56.4,4.29,0.121398372449373,0.41571983964842,-0.117193977772605,-0.477337233858426,-0.20215944637315,1.12612133196507
2,55.9,4.34,0.123027382621189,0.203148551845699,-0.113151781314368,-0.414603883142609,-0.202149930747549,1.1766287992473
2,55.6,3.96,0.111361959425851,-0.00266146153402261,-0.132053101680963,-0.456978624816438,-0.174556629165516,1.21472346543322
2,55.3,5.28,0.180863999491476,0.059980033233455,0.0580145913643092,-0.720310775437347,-0.209556175198428,-0.26717112182182
2,54.8,5.7,0.121266639338808,0.0365091981357765,-0.160958604898547,-0.617189369810737,-0.19369383518641,1.35671939291081
2,54.2,5.18,0.144100776036373,0.211557418924782,-0.14086625385731,-0.773669237635568,-0.107176693656919,1.41503556629915
2,53.6,4.76,0.124781411133219,0.141212283839305,-0.160449801824195,-0.968967555623231,-0.119428664278888,1.44062071131273
2,53.3,4.69,0.119598334089216,0.0441598113270507,-0.111540517324219,-0.888583955161361,-0.130302944590994,1.44862394993388
2,52.8,4.75,0.154722875780083,-0.0672929645139844,0.182763877178363,-1.0748394206433,-0.135666467217361,-0.360694759623679
2,52.1,4.73,0.0791866978081899,-0.352894734885807,-0.0507560838727452,-0.780965690035552,-0.121744808959015,1.50527926936265
2,51.8,4.97,0.0828466747720618,-0.332323565852879,-0.00707894188733241,-0.807479810450396,-0.0702490141947938,1.52176132638876
2,51.6,4.86,0.102807525026802,-0.768182344026702,0.267381669345499,-0.852768912724989,-0.153685111249453,-0.210109043054569
2,51.5,4.7,0.0772832911255072,-0.913841841768219,0.234938704287029,-1.18812975870451,-0.0974048714686732,-0.299162488263829
2,51.4,4.48,0.00970642654846064,-0.932381841683133,0.0575983600065267,-1.01286850716092,-0.0632991206459706,1.29120188516612
2,82.2,1.78,-0.174200491514983,-0.328698644668407,-0.341750620937389,1.02081112817036,0.644341732962762,-1.03785490443854
2,82,1.45,-0.107845411029458,-0.275908625062549,-0.671220187278748,1.22776701196713,-0.731980943532807,-0.75550101634091
2,81.8,1.67,-0.0894855562198092,-0.39748261601002,-0.494580765707497,0.395328159242846,4.05018231260113,-0.395158340347922
2,81.6,1.78,-0.129205207278764,-0.595976983113844,-0.473314523036459,0.471522323464198,4.06864983632259,-0.389419364449564
2,81.5,1.82,-0.165036632224018,-0.81739308099824,-0.643658521243983,1.30360954024098,-0.294938193699905,-0.742970510174509
2,81.2,11.2,-0.0541914272281186,-0.435714451918046,-0.688073617883384,0.6454464923906,3.50785305762793,-0.134372665143635
2,81,11.17,-0.0784810756746135,-0.346502177617503,-0.830506920644345,1.34004109119935,-0.37917699996487,-0.404800395930726
2,87,1.3,-0.114834248333142,-0.551149033447748,-0.522875610694367,0.503017331720463,3.4596487054002,-0.42118169997493
2,85,9.83,-0.097238283355676,-0.519732848272783,-0.652478637503879,0.697388081256059,3.20875066374467,-0.197148218757245
2,85,9.75,-0.0936753349422238,-0.284066705773325,-0.798317722469668,1.28758738871318,-0.398615845320945,-0.423593273951038
2,81,9.57,-0.0949331476720646,-0.465907538322794,-0.6774744334765,0.805572236609902,2.42382482166469,-0.254859222074492
2,80,9.56,-0.107682247143663,-0.562752323664334,-0.69302509255272,0.897252917011398,2.01981019896885,-0.305278185873899
2,79.7,9.54,-0.113310581077836,-0.598692757338572,-0.706898015278018,0.966143082381089,1.63162729626962,-0.337879193851032
2,79.5,9.37,-0.083223033311194,-0.508315211885724,-0.738140643678712,0.967340024081605,1.24861880628523,-0.344170660256588
2,79.4,9.1,-0.120679745114413,-0.710741555715601,-0.709196583014731,1.04142797018378,1.16530418786648,-0.408941012888635
2,79.1,8.67,-0.11505419349058,-0.665518188986666,-0.690908909864437,1.03818122980421,1.21899134505495,-0.359474441218621
2,52.5,3.73,-0.485044995257184,-1.91521946750331,0.415508365515129,-0.941976044002482,-0.0538625306956088,0.770121452209953
2,58,4.2,-0.497409805903018,-1.8962088833492,0.418471301930644,-0.907624692237244,-0.0400996331054899,0.988826245679107
2,49.9,3.82,-0.497435816890496,-1.90940142095214,0.458290815329168,-0.861841164616756,-0.0362276131838357,1.07894997314523
2,53,3.62,-0.50020159851627,-1.89311620296945,0.506067301848626,-0.870516736444793,-0.0432264532643472,1.0178794250897
2,49.8,3.73,-0.494502975216107,-1.86935393562233,0.499661911249659,-0.913959770108633,-0.00380947340848384,1.15237583909341
2,49.2,3.9,-0.490567229148505,-1.95370245575795,0.505499998720673,-0.925670978213214,0.00046508672663742,1.20466878342084
2,48.6,3.58,-0.518233069767509,-2.09040778105998,0.52848860758305,-0.925237221754995,0.0120928479082832,1.24907341488936
2,47.6,4.3,-0.505528018688202,-1.90091051307388,0.516831330145441,-0.958383077680211,0.0360386967676483,1.47859467601204
2,46.8,4.4,-0.513297265523405,-1.80288521671678,0.531962575416889,-0.979143928627787,0.0498408402142349,1.63749718994983
2,46.3,3.99,-0.448209230252504,-1.77290991525063,0.824079166629831,-1.3011159138442,-0.00547250264436788,-0.351244614262552
2,45.9,4.29,-0.497010470365689,-1.4880896732878,0.553889560742217,-1.08911969382272,0.0783534134972647,1.90514511481702
2,45.7,4.1,-0.513443257056046,-1.61764595709727,0.586485744981533,-1.09697270028257,0.0916183371665517,1.93838642792755
2,45.7,4.31,-0.0748007719715029,-2.11881991551699,-1.53755999732323,-1.84132347968112,-0.136801646055942,-0.198914997718208
2,45.6,4.16,-0.0828389174698589,-2.23232901940583,-1.5224400546094,-1.85535167731556,-0.130952409618594,-0.156238264546553
2,45.6,3.95,-0.0780169565368572,-2.04796946868834,-1.47361659902992,-1.90660602080116,-0.11727970673663,-0.12345183252522
2,46,4.24,-0.134419025721773,-2.58374858030136,-1.46159878820016,-1.79529538328275,-0.122620251807092,-0.171579704036615
2,53.1,2.92,-0.270582352732714,-1.91521481971946,0.458756045002542,-0.881872541049598,-0.0571109947532861,0.537266864567839
2,52.6,3.62,-0.320429715355059,-2.43748322568305,0.474841818958358,-0.73836834755396,-0.0817799060964739,0.534276872851923
2,52.2,3.42,-0.317004915261867,-2.31361513454355,0.517049621786173,-0.760202263926021,-0.0256943724355952,0.587167899320106
2,51.8,3,-0.455675450075868,-3.80468434561131,0.588863665904629,-0.337906028888208,-0.0621756392196015,0.394558435091165
2,51.6,3.17,-0.396942274007314,-3.1963882744299,0.562654766219224,-0.780370293398745,0.0128775966767203,0.549328403696142
2,51.2,2.95,-0.352152154043655,-2.31706025877993,0.6273658233784,-0.913870394811989,0.0107491476532796,0.634217253984854
2,57,3.31,-0.382929823571468,-3.2481548306882,0.832765664329468,-0.988162695720881,-0.0734212664424437,-0.985777340867523
2,49.6,2.92,-0.459069152290102,-3.2832917342622,0.672078128377486,-0.824269099278272,0.0409246618315751,0.66390006856073
2,49.4,3.35,-0.0344102976987947,-3.00738975103116,-1.72577941971066,-1.56249813826817,-0.126382441260994,0.751601596405024
2,48.5,3.32,-0.116925628345965,-3.73392022708786,-1.6734732320777,-1.39433227322747,-0.0956728184368678,0.722528406201516
2,48.6,3.91,0.000738411290664827,-3.08895941388472,-1.43108675528831,-1.76428210918627,-0.174995851866864,-0.851268079960037
2,48.5,5.72,-0.0511209206934015,-3.46737089776259,-1.37915785227697,-1.65537917337652,-0.139770433621622,-0.859635957862198
2,48.4,5.49,-0.0195808730051253,-3.1433183938665,-1.33744931754752,-1.81706816351841,-0.147547434631938,-0.868703267347557
2,48.1,8.33,-0.440430617477499,-3.00465438745491,1.07781007019281,-1.25403268504622,0.00400958463559065,-0.791282534940765
2,48,6.9,-0.490232113489238,-3.21110869239569,1.17235625237541,-1.28384900538351,0.028621620703737,-1.03606206429711
2,47.6,6.28,-0.462284442541807,-2.5014341518689,1.21578460586923,-1.47764240200137,0.0570914783259581,-0.818990682276927
2,85,7.39,-0.0456982582590009,0.311890970543444,-0.608287312582931,1.14457510480326,-0.349697985375486,-0.508896021861733
2,83,7.79,-0.0276092495072352,0.238021976157693,-0.665779216520559,0.983278936812499,0.4436589795027,-0.345330585343174
2,81,7.53,-0.045020864479415,0.0848045189719614,-0.691893028802564,0.830134489270187,0.536021178244723,-0.389285836674381
2,79.9,7.24,-0.0407854833037089,0.203764177431276,-0.690152724879365,0.76261344152611,0.473072077185549,-0.400228588872845
2,79.8,7,-0.0368178147189625,0.225469372073427,-0.763243606652613,0.927303297831049,-0.633383267292241,-0.434321441859753
2,79.1,6.97,-0.03964140084537,0.13322102236263,-0.768569771814233,0.901644141683543,-0.637358724429108,-0.407177473118493
2,79.3,7.39,-0.0332505278932637,0.251910754000522,-0.767424954484785,0.912516054118332,-0.643536450220321,-0.383396305305308
2,79.6,6.87,-0.0319825458088511,0.31579871216976,-0.75091974047521,0.831273567195755,-0.595641224545429,-0.411055736105731
2,78.9,6.35,-0.0253336445418123,0.321185971863825,-0.719970552122743,0.659361216094297,-0.602988846757833,-0.802281933098867
2,78.9,6.18,-0.0391116228213353,0.256777878397984,-0.725908465795076,0.634231925541609,0.00702082714728622,-0.4022208926038
2,78.4,6.69,-0.0498397632884371,0.132387036170632,-0.747988966295306,0.621547587396867,-0.14545683715763,-0.406367242857097
2,78,6.93,-0.0502604790170114,0.260320760307766,-0.793322553125246,0.569412511531973,-0.635448200371499,-0.426277346254916
2,77.9,7.34,-0.0286794098251436,0.388489595173858,-0.728982204975078,0.345874654138987,-0.333747584548356,-0.843815400476476
2,77.8,6.48,-0.0285001042379816,0.446171259056406,-0.730671904685077,0.275248100007408,-0.302000889798375,-0.812444416730753
2,77.3,6.51,-0.0303774060553621,0.435075262142086,-0.747431330560624,0.215348429717447,-0.281761402160737,-0.789538712269506
2,77.3,6.4,-0.0533708124713325,0.147384272151867,-0.753558575986272,0.280227995711527,-0.606305751075513,-0.858778612947554
2,76.1,4.79,1.47951323889057,0.849456248154975,-0.571093278555946,-0.0529764049640736,-0.513666561457539,-0.680175656920332
2,75.8,5.55,1.63652075141167,0.892375622921321,-0.583954210613933,-0.170698485095685,-0.233535196822816,-0.647927710185874
2,75.6,5.39,1.7810356763556,0.919764516190467,-0.6961068138234,-0.220571234965232,-0.476671902300229,-0.536058705446564
2,75.4,5.26,1.93124529114013,0.928871192785011,-0.717366241877486,-0.298972748147105,-0.268474360183443,-0.563889183439089
2,75.2,5.3,2.05202922239166,0.931086028706107,-0.684685206177059,-0.164131785021279,-0.313414300760465,-0.566943174077133
2,75,4.89,2.22956482038252,0.987629646192501,-0.715706866632188,-0.305592691991041,-0.475912267756385,-0.613040578157301
2,74.9,5.8,2.38646263306364,1.02637404313886,-0.690252894098619,-0.454468286130171,-0.325853376011162,-0.667438313267982
2,74.5,4.59,2.56214502404055,0.999834342887058,-0.584608908528988,-0.744442076588109,-0.26700641432867,-0.865897596615629
2,74.4,4.32,2.71416293442948,0.773181992418042,-0.665796198851236,-0.797964532906684,-0.283282324702967,-0.891054788086188
2,74.2,4.52,2.91491934343907,0.80079639241016,-0.742706456780527,-0.891864687468004,-0.351600456068868,-0.875604119620313
2,73.9,4.66,3.11995468662947,0.468470794835843,-0.763764389794933,-1.01061458992603,-0.226322321150147,-0.972445087562416
2,73.5,4.72,3.38140503834965,0.415382130952142,-0.85797810291271,-1.015085084864,-0.365068405541743,-1.3163635110326
2,73.1,4.82,3.66384864798566,0.390591294409116,-0.925283658492946,-1.11025033546763,-0.27292430809781,-1.32292359948032
2,72.7,4.79,3.94991413219777,0.526744129809233,-1.01475386596958,-1.17932438929235,-0.278030474576946,-1.25935940546577
2,72.2,4.56,4.24424554692577,0.38298236788811,-1.03113432940876,-1.21976759025157,-0.309130813241311,-1.35316433521106
2,71.7,4.6,4.52556201611523,0.59329813997299,-1.20832509147697,-1.19236562132176,-0.27648807470385,-0.800793992631831
2,74.8,6.62,-0.0551717167368848,0.186423359571996,-0.601105251821701,0.394259667970104,-0.597549241589613,-0.317125267343447
2,74.6,7.2,-0.0317752173722713,0.176064205931698,-0.591674675823388,0.27660124503795,0.0981919429332633,-0.240687034219945
2,74.4,6.84,-0.0396386091523946,0.205759661858698,-0.635784263977909,0.299384470255897,-0.594138963217981,-0.292871667099574
2,74.3,6.93,-0.033908737488663,0.199067279278068,-0.617336369553174,0.134297064512871,0.138434105412742,-0.243981031333988
2,74.2,6.64,-0.0647268353205346,-0.142241624786362,-0.580120142234174,0.226240264755535,-0.289375085442888,-0.38087280546705
2,73.6,6.76,-0.0451078328053043,0.0579387588889293,-0.644406265005417,0.156073229205826,-0.514294202205348,-0.316492457881262
2,73.6,7.1,-0.0151708135515755,0.299548143681321,-0.654918160252594,-0.0784171391468417,-0.080769713144574,-0.268205429734546
2,73.5,6.62,-0.000814916154810246,0.320565484360408,-0.657047592574794,-0.163307581320319,-0.0434861162085676,-0.268125835167153
2,73.5,6.25,-0.00967010429127301,0.383575869982153,-0.654692532839113,-0.246849438188248,-0.113577149370249,-0.285570883617888
2,73.1,6.11,0.00307577886126173,0.427934943473741,-0.694348151551427,-0.312290809170116,-0.463384068929534,-0.31762327539031
2,73.1,5.82,-0.0100685720191416,0.420513864080917,-0.690320081258763,-0.479638966563885,-0.193733226943173,-0.343531627803038
2,72.8,5.37,-0.0162440748651551,0.178984392184534,-0.675167408500446,-0.338652847144977,-0.458986001684705,-0.363246021895156
2,72.4,5.92,0.0040826838729312,0.348801807283377,-0.64778383230115,-0.32394872402898,-0.285620940818532,-0.316260617549419
2,71.8,5.67,-0.0398668549724562,-0.30207474864967,-0.636506480062066,-0.194062007445004,-0.29398337740603,-0.399568770645091
2,71.5,5.96,0.00388189563371842,0.184277788814673,-0.658064959284516,-0.362954037593642,-0.270205009794863,-0.313811716471658
2,71.4,5.91,-0.0260398965330203,-0.369646849809704,-0.652392862481762,-0.24814019505132,-0.251784168965072,-0.390085810611551
2,63.5,6.1,-0.305473816841818,0.478509274297915,0.417135211699489,-0.488440053137017,-0.286693254444879,0.172853416532647
2,63.2,6.75,-0.328636141844542,0.242744016122062,0.413236247968224,-0.408814324068062,-0.258387087227745,0.309678557242027
2,62.9,6.51,-0.328119902032436,0.211728255676488,0.416396623769375,-0.487094298203541,-0.25478394008757,0.185568678390891
2,62.5,7.11,-0.315657488157066,0.194608610875913,0.420877373661259,-0.500917831218682,-0.246817697144814,0.212045987090957
2,62.2,6.1,-0.341012729517201,0.0432563870971739,0.459441969309473,-0.536840163853696,-0.238893624517696,0.135100970326424
2,61.8,5.82,-0.383484457648388,-0.402248411878037,0.484485012486689,-0.450810005874909,-0.245603525436672,0.0825815046538697
2,61.3,3.82,-0.358619057333561,0.0379799013776848,0.520658757742481,-0.660370261859494,-0.210430416908185,0.110966993186511
2,61,5.13,-0.364920898581318,-0.0854079914982949,0.505750905988264,-0.644803131679991,-0.195858759408083,0.159441339655321
2,66,4.93,-0.399770290144492,-0.437406020344882,0.516687222628456,-0.603119358228105,-0.240639775331306,0.122377546591791
2,63,4.57,-0.43353629776287,-0.795149787185978,0.539643401923274,-0.556992004563242,-0.197699155556844,0.0858034250772953
2,60,4.32,-0.443867823394266,-0.857204894991996,0.549689328495124,-0.61218498454011,-0.186476415521893,0.0899631932925863
2,59.8,3.96,-0.359910755021729,-0.272083730427833,0.385569589877182,-1.21747790285098,-0.134023352158878,0.297929631943544
2,59.6,3.65,-0.350889240004378,-0.018699098961714,0.40447621278107,-1.35102787143978,-0.103392827841987,0.312310018632443
2,59.5,3.39,-0.30792645355103,0.715668857523411,0.423689384049657,-1.62473821542059,-0.0777457853482125,0.36250630279642
2,59.5,2.86,-0.386441512280277,0.0220251860062148,0.439193957020026,-1.55417397177068,-0.0721170654309787,0.276861126173166
2,59.5,3.56,-0.396187300242373,0.00429747656712465,0.441919432716138,-1.61059832499621,-0.0537874410398658,0.284411771770364
2,64.7,3.98,-0.672162013085925,-4.55387445779987,0.558757603031348,0.907361788547793,-0.378394702670954,-0.128615754847385
2,64.2,2.55,-0.677789601135941,-4.49367064678573,0.612985885425187,0.879509885767024,-0.355935139552224,-0.09960120394211
